case_id,fen,category,source,variant,depth,move,engine_score_cp,depth_nodes,total_nodes,depth_elapsed_s,total_elapsed_s,run_completed_depth,run_timeout,run_elapsed_s,sf_best_move,sf_best_score,sf_candidate_score,sf_best_cp,sf_candidate_cp,sf_best_expectation,sf_candidate_expectation,cp_delta_raw,cp_loss,expectation_delta_raw,expectation_loss,mate_blunder,sign_flip,winning_to_notwinning,stat_tt_cutoffs,stat_null_tries,stat_null_cutoffs,stat_lmr_reductions,stat_lmr_researches,stat_futility_skips,stat_repetition_draws,stat_aspiration_retries,stat_material_capture_deprioritized,stat_qnodes
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,3,e7f6,-357,2385,2951,0.08698131499113515,0.11587352197966538,7,False,10.259995772998082,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,9162,0,0,6218,6,0,0,2,0,121999
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,4,e7f6,-349,7464,10415,0.40596167198964395,0.5218364939792082,7,False,10.259995772998082,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,9162,0,0,6218,6,0,0,2,0,121999
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,5,e7f6,-341,11751,22166,0.48444936200394295,1.0062873559945729,7,False,10.259995772998082,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,9162,0,0,6218,6,0,0,2,0,121999
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,6,e7f6,-481,100534,122700,4.211442018015077,5.217730873991968,7,False,10.259995772998082,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,9162,0,0,6218,6,0,0,2,0,121999
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,7,e7f6,-461,95526,218226,5.042261099006282,10.259993472980568,7,False,10.259995772998082,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,9162,0,0,6218,6,0,0,2,0,121999
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,1,e7f6,-399,70,70,0.0026608460175339133,0.002662045997567475,7,False,11.469490440998925,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2750,2913,2315,0,0,0,0,2,0,151765
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,2,e7f6,-403,496,566,0.026691463019233197,0.02935500899911858,7,False,11.469490440998925,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2750,2913,2315,0,0,0,0,2,0,151765
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,3,e7f6,-357,2385,2951,0.0885323169932235,0.11788832599995658,7,False,11.469490440998925,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2750,2913,2315,0,0,0,0,2,0,151765
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,4,e7f6,-349,8429,11380,0.4056718310166616,0.5235614569974132,7,False,11.469490440998925,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2750,2913,2315,0,0,0,0,2,0,151765
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,5,e7f6,-341,24668,36048,0.9845394740113989,1.5081023309903685,7,False,11.469490440998925,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2750,2913,2315,0,0,0,0,2,0,151765
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,6,e7f6,-481,125026,161074,5.688443049002672,7.196546980005223,7,False,11.469490440998925,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2750,2913,2315,0,0,0,0,2,0,151765
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,7,e7f6,-461,110783,271857,4.2729394609923474,11.469488440983696,7,False,11.469490440998925,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2750,2913,2315,0,0,0,0,2,0,151765
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_selectivity,1,e7f6,-399,70,70,0.002614145982079208,0.0026154459919780493,6,True,20.0023206959886,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,17202,0,0,0,0,0,0,2,0,234674
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_selectivity,2,e7f6,-403,496,566,0.026330755004892126,0.02894720100448467,6,True,20.0023206959886,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,17202,0,0,0,0,0,0,2,0,234674
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_selectivity,3,e7f6,-357,2385,2951,0.0869953999936115,0.11594360100571066,6,True,20.0023206959886,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,17202,0,0,0,0,0,0,2,0,234674
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_selectivity,4,e7f6,-349,10987,13938,0.5491358379949816,0.6650806390098296,6,True,20.0023206959886,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,17202,0,0,0,0,0,0,2,0,234674
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_selectivity,5,e7f6,-341,38961,52899,1.5012158370227553,2.166298175987322,6,True,20.0023206959886,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,17202,0,0,0,0,0,0,2,0,234674
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_selectivity,6,e7f6,-481,296411,349310,14.488069393002661,16.654368969000643,6,True,20.0023206959886,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,17202,0,0,0,0,0,0,2,0,234674
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,baseline,1,e4f3,134,24,24,0.0007499839994125068,0.0007512840093113482,7,False,0.5032104779966176,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,414,210,104,670,33,363,0,0,0,6288
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,baseline,2,e4f3,160,66,90,0.002601846994366497,0.0033544310135766864,7,False,0.5032104779966176,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,414,210,104,670,33,363,0,0,0,6288
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,baseline,3,e4f3,160,298,388,0.009008514985907823,0.012363746005576104,7,False,0.5032104779966176,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,414,210,104,670,33,363,0,0,0,6288
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,baseline,4,e4f3,172,339,727,0.012218048999784514,0.024582595011452213,7,False,0.5032104779966176,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,414,210,104,670,33,363,0,0,0,6288
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,baseline,5,e4f3,150,1587,2314,0.050564762990688905,0.07514825800899416,7,False,0.5032104779966176,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,414,210,104,670,33,363,0,0,0,6288
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,baseline,6,a6d3,142,5944,8258,0.21643186098663136,0.29158121900400147,7,False,0.5032104779966176,e4f5,+531,+53,531,53,1.0,0.529,478.0,478.0,0.471,0.471,False,False,True,414,210,104,670,33,363,0,0,0,6288
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,baseline,7,e4f3,130,6085,14343,0.2116259589965921,0.5032086780120153,7,False,0.5032104779966176,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,414,210,104,670,33,363,0,0,0,6288
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,1,e4f3,134,24,24,0.0006940859893802553,0.0006950859969947487,7,False,0.7735321340151131,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,701,0,0,945,58,745,0,0,0,9349
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,2,e4f3,160,66,90,0.002500948990928009,0.0031970349955372512,7,False,0.7735321340151131,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,701,0,0,945,58,745,0,0,0,9349
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,3,e4f3,160,298,388,0.008981316001154482,0.012179151002783328,7,False,0.7735321340151131,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,701,0,0,945,58,745,0,0,0,9349
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,4,e4f3,172,769,1157,0.031105861999094486,0.04328591300873086,7,False,0.7735321340151131,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,701,0,0,945,58,745,0,0,0,9349
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,5,e4f3,150,1820,2977,0.06419478298630565,0.10748149600112811,7,False,0.7735321340151131,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,701,0,0,945,58,745,0,0,0,9349
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,6,a6d3,142,7113,10090,0.26686492600128986,0.37434802201460116,7,False,0.7735321340151131,e4f5,+531,+53,531,53,1.0,0.529,478.0,478.0,0.471,0.471,False,False,True,701,0,0,945,58,745,0,0,0,9349
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,7,a6d3,115,10921,21011,0.39918061200296506,0.7735301339998841,7,False,0.7735321340151131,e4f5,+531,+53,531,53,1.0,0.529,478.0,478.0,0.471,0.471,False,False,True,701,0,0,945,58,745,0,0,0,9349
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,1,e4f3,134,24,24,0.000684086000546813,0.0006851859798189253,7,False,0.6690170769870747,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,556,70,22,727,48,476,0,0,0,7887
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,2,e4f3,160,66,90,0.0025109480193350464,0.0031971339776646346,7,False,0.6690170769870747,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,556,70,22,727,48,476,0,0,0,7887
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,3,e4f3,160,298,388,0.008897818013792858,0.012095751997549087,7,False,0.6690170769870747,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,556,70,22,727,48,476,0,0,0,7887
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,4,e4f3,172,769,1157,0.030876465985784307,0.04297291798866354,7,False,0.6690170769870747,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,556,70,22,727,48,476,0,0,0,7887
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,5,e4f3,150,1548,2705,0.04987767699640244,0.09285179499420337,7,False,0.6690170769870747,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,556,70,22,727,48,476,0,0,0,7887
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,6,a6d3,142,6573,9278,0.2404682679916732,0.33332146299653687,7,False,0.6690170769870747,e4f5,+531,+53,531,53,1.0,0.529,478.0,478.0,0.471,0.471,False,False,True,556,70,22,727,48,476,0,0,0,7887
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,7,a6d3,115,8592,17870,0.3356922139937524,0.6690149770001881,7,False,0.6690170769870747,e4f5,+531,+53,531,53,1.0,0.529,478.0,478.0,0.471,0.471,False,False,True,556,70,22,727,48,476,0,0,0,7887
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,1,e4f3,134,24,24,0.0006940859893802553,0.0006950859969947487,7,False,0.6428173150052316,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,362,334,197,0,0,893,0,0,0,8241
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,2,e4f3,160,66,90,0.0025327479816041887,0.0032288339862134308,7,False,0.6428173150052316,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,362,334,197,0,0,893,0,0,0,8241
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,3,e4f3,160,298,388,0.008992315008072183,0.012221949000377208,7,False,0.6428173150052316,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,362,334,197,0,0,893,0,0,0,8241
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,4,e4f3,157,624,1012,0.022221744002308697,0.03444459300953895,7,False,0.6428173150052316,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,362,334,197,0,0,893,0,0,0,8241
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,5,e4f3,112,1996,3008,0.06782960900454782,0.10227510199183598,7,False,0.6428173150052316,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,362,334,197,0,0,893,0,0,0,8241
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,6,e4f3,144,6086,9094,0.2132198270119261,0.315496029012138,7,False,0.6428173150052316,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,362,334,197,0,0,893,0,0,0,8241
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,7,e4f3,122,9869,18963,0.32731738599250093,0.6428152149892412,7,False,0.6428173150052316,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,362,334,197,0,0,893,0,0,0,8241
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,1,e4f3,134,24,24,0.0007378850132226944,0.0007390850223600864,7,False,0.6090968060016166,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,344,230,116,169,6,603,0,0,0,7992
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,2,e4f3,160,66,90,0.0025017490261234343,0.0032417340262327343,7,False,0.6090968060016166,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,344,230,116,169,6,603,0,0,0,7992
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,3,e4f3,160,298,388,0.009130612015724182,0.01237314601894468,7,False,0.6090968060016166,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,344,230,116,169,6,603,0,0,0,7992
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,4,e4f3,157,624,1012,0.022175844991579652,0.03454989101737738,7,False,0.6090968060016166,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,344,230,116,169,6,603,0,0,0,7992
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,5,e4f3,112,1962,2974,0.06670003198087215,0.10125102300662547,7,False,0.6090968060016166,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,344,230,116,169,6,603,0,0,0,7992
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,6,e4f3,144,5176,8150,0.1798601110058371,0.28111233402159996,7,False,0.6090968060016166,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,344,230,116,169,6,603,0,0,0,7992
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,7,e4f3,122,9949,18099,0.3279807720100507,0.6090948060154915,7,False,0.6090968060016166,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,344,230,116,169,6,603,0,0,0,7992
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,1,e4f3,134,24,24,0.0006911850068718195,0.0006923850160092115,7,False,0.5005937319947407,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,414,210,104,670,33,0,0,0,0,6643
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,2,e4f3,160,66,90,0.002434751018881798,0.0031281360134016722,7,False,0.5005937319947407,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,414,210,104,670,33,0,0,0,0,6643
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,3,e4f3,160,324,414,0.00951620499836281,0.01264523999998346,7,False,0.5005937319947407,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,414,210,104,670,33,0,0,0,0,6643
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,4,e4f3,172,339,753,0.011529563984367996,0.02417560399044305,7,False,0.5005937319947407,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,414,210,104,670,33,0,0,0,0,6643
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,5,e4f3,150,1697,2450,0.05250802301452495,0.0766846270125825,7,False,0.5005937319947407,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,414,210,104,670,33,0,0,0,0,6643
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,6,a6d3,142,6264,8714,0.2144442010030616,0.29113002799567766,7,False,0.5005937319947407,e4f5,+531,+53,531,53,1.0,0.529,478.0,478.0,0.471,0.471,False,False,True,414,210,104,670,33,0,0,0,0,6643
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,7,e4f3,130,6339,15053,0.2094602040015161,0.5005916320078541,7,False,0.5005937319947407,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,414,210,104,670,33,0,0,0,0,6643
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,capture_material_order,1,e4f3,134,24,24,0.0007176850049290806,0.0007185850117821246,7,False,0.5135540789924562,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,410,210,104,671,33,353,0,0,227,6434
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,capture_material_order,2,e4f3,160,66,90,0.0024965490156318992,0.003216134005924687,7,False,0.5135540789924562,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,410,210,104,671,33,353,0,0,227,6434
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,capture_material_order,3,e4f3,160,298,388,0.00893071698374115,0.01214775099651888,7,False,0.5135540789924562,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,410,210,104,671,33,353,0,0,227,6434
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,capture_material_order,4,e4f3,172,343,731,0.012203449005028233,0.024352100008400157,7,False,0.5135540789924562,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,410,210,104,671,33,353,0,0,227,6434
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,capture_material_order,5,e4f3,150,1595,2326,0.05107705300906673,0.07543035299750045,7,False,0.5135540789924562,e4f5,+531,0,531,0,1.0,0.5,531.0,531.0,0.5,0.5,False,False,True,410,210,104,671,33,353,0,0,227,6434
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,endgame_2_10+capture_available,training/data/samples/lichess_validation_250k.csv,capture_material_order,6,a6d3,142,6132,8458,0.22537057698355056,0.30080262999399565,7,False,0.5135540789924562,e4f5,+531,+53,531,53,1.0,0.529,478.0,478.0,0.471,0.471,False,False,True,410,210,104,671,33,353,0,0,227,6434
